OID_First,OID,spNum,rare2d_PD_FD,rare3d_restrict,rare3d_scarce,rare2d_FD_TD_restrict,rare2d_FD_TD_scarce,rare4d_restrict_scarce,rare2d_PD_TD_restrict,rare2d_PD_TD_scarce,ID_f,NomActive,EffActive,NV,P,GT,NomActiveHours,EffActiveHours,xcoord,ycoord
7341,7341,26,1,0,0,0,0,0,0,0,6457,52.80873,194.9787,0.00173092,0.2626493,0.03603233,426.0512,1573.052,15.25,37.75
7366,7366,64,8,0,1,0,1,0,0,1,8419,37.22748,76.1589,0.00094974,0.1853929,0.02898661,287.3351,592.0579,21.25,37.75
7367,7367,26,1,0,0,0,0,0,0,0,8507,6.022468,12.80938,0.000153298,0.02999612,0.004660827,48.84967,105.085,21.75,37.75
7380,7380,51,5,0,0,0,0,0,0,0,8791,70.63852,131.7896,0.002651953,0.349243,0.04246112,586.3196,1093.891,24.75,37.75
7484,7484,58,5,0,1,2,3,0,0,1,788,5.440023,22.39523,0.000176758,0.02707285,0.003784324,50.2957,207.055,-9.25,37.75
7518,7518,93,3,0,0,0,0,0,0,0,14405,9.71546,203.0711,0.000191382,0.04889831,0.0052637,80.39184,1680.305,-0.75,37.75
7519,7519,103,4,0,0,0,0,0,0,0,3127,44.44591,285.523,0.001079312,0.2219428,0.03120377,386.3344,2477.321,-0.25,37.75
7567,7567,73,10,0,0,0,0,0,0,1,5467,23.84454,84.90093,0.000782207,0.1185996,0.0162831,220.9168,786.5971,11.75,37.75
7584,7584,11,0,0,0,0,0,0,0,0,6623,105.6175,389.9573,0.003461839,0.5252986,0.07206465,906.7126,3347.735,15.75,37.75
7604,7604,20,1,0,0,0,0,0,0,0,8335,148.9099,304.6356,0.00379896,0.7415718,0.1159465,1154.805,2379.374,20.75,37.75
7613,7613,24,4,0,0,0,0,0,0,0,8655,26511.4,54236.27,0.6763537,132.0269,20.6427,200776.8,413785.5,23.25,37.75
7614,7614,105,7,0,1,0,1,0,0,1,8655,26511.4,54236.27,0.6763537,132.0269,20.6427,200776.8,413785.5,23.25,37.75
7616,7616,38,0,0,0,0,0,0,0,0,8699,4019.097,7458.804,0.1004091,20.02646,3.087376,30405.56,56801.91,23.75,37.75
7618,7618,37,0,0,0,0,0,0,0,0,8741,1004.774,1864.701,0.02510228,5.006615,0.7718441,7601.391,14200.48,24.25,37.75
7619,7619,50,2,0,0,0,0,0,0,0,8791,70.63852,131.7896,0.002651953,0.349243,0.04246112,586.3196,1093.891,24.75,37.75
7628,7628,19,2,0,0,0,0,0,0,0,9061,0.04338944,0.09192571,1.10E-06,0.000216164,3.36E-05,0.3298987,0.7060821,26.75,37.75
7629,7629,32,1,0,0,0,0,0,0,0,9141,0.08677889,0.1838514,2.19E-06,0.000432328,6.72E-05,0.6597973,1.412164,27.25,37.75
7725,7725,70,4,0,0,0,0,0,0,0,1030,2.248005,10.31871,6.69E-05,0.01121998,0.001638946,17.77422,81.58658,-8.75,38.25
7759,7759,83,4,0,0,0,0,0,0,1,3128,307.0736,606.2039,0.007973295,1.530973,0.2471987,2439.925,4838.761,-0.25,38.25
7760,7760,134,6,0,0,0,1,0,0,3,3128,307.0736,606.2039,0.007973295,1.530973,0.2471987,2439.925,4838.761,-0.25,38.25
7762,7762,44,4,0,2,0,2,0,0,3,3227,153.5368,303.102,0.003986647,0.7654866,0.1235993,1388.721,2751.397,0.25,38.25
7807,7807,29,3,0,0,0,0,0,0,0,5474,47.68907,169.8019,0.001564414,0.2371993,0.03256619,436.4398,1553.989,11.75,38.25
7813,7813,70,4,0,0,0,0,0,0,1,5969,1059.953,1967.105,0.02648082,5.281563,0.8142314,8174.156,15267.57,13.25,38.25
7818,7818,66,2,0,0,0,0,0,0,0,6204,3942.204,8384.799,0.1003463,19.63494,3.050897,31227.32,67205.74,14.25,38.25
7826,7826,67,3,0,0,0,0,0,0,1,6762,105.6175,389.9573,0.003461839,0.5252986,0.07206465,852.1024,3146.105,16.25,38.25
7843,7843,26,1,0,0,0,0,0,0,0,8345,37.22748,76.1589,0.00094974,0.1853929,0.02898661,283.2733,583.7755,20.75,38.25
7845,7845,71,5,0,0,1,0,0,0,0,8430,18.61374,38.07945,0.00047487,0.09269647,0.01449331,142.3105,293.2619,21.25,38.25
7851,7851,38,2,0,0,0,0,0,0,0,8615,26511.4,54236.27,0.6763537,132.0269,20.6427,201732,415733.5,22.75,38.25
7863,7863,58,5,0,0,0,0,0,0,0,8919,141.277,263.5792,0.005303906,0.6984861,0.08492224,1233.056,2300.501,25.75,38.25
7963,7963,5,1,0,0,0,0,0,0,0,800,1.124002,5.159356,3.35E-05,0.005609991,0.000819473,9.51429,43.67216,-9.25,38.25
7965,7965,58,1,0,0,0,0,0,0,0,1030,2.248005,10.31871,6.69E-05,0.01121998,0.001638946,17.77422,81.58658,-8.75,38.25
8000,8000,84,4,0,1,0,1,0,0,1,3128,307.0736,606.2039,0.007973295,1.530973,0.2471987,2439.925,4838.761,-0.25,38.25
8002,8002,103,8,0,3,0,4,0,0,5,3227,153.5368,303.102,0.003986647,0.7654866,0.1235993,1388.721,2751.397,0.25,38.25
8061,8061,63,6,0,1,0,1,0,0,3,6463,105.6175,389.9573,0.003461839,0.5252986,0.07206465,844.5139,3118.087,15.25,38.25
8062,8062,32,0,0,0,0,0,0,0,0,6463,105.6175,389.9573,0.003461839,0.5252986,0.07206465,844.5139,3118.087,15.25,38.25
8063,8063,36,2,0,0,0,0,0,0,1,6630,422.4698,1559.829,0.01384736,2.101195,0.2882586,3362.974,12416.66,15.75,38.25
8066,8066,25,0,0,0,0,0,0,0,0,6762,105.6175,389.9573,0.003461839,0.5252986,0.07206465,852.1024,3146.105,16.25,38.25
8084,8084,78,6,0,0,0,1,0,0,0,8345,37.22748,76.1589,0.00094974,0.1853929,0.02898661,283.2733,583.7755,20.75,38.25
8086,8086,75,3,0,0,0,0,0,0,0,8430,18.61374,38.07945,0.00047487,0.09269647,0.01449331,142.3105,293.2619,21.25,38.25
8090,8090,29,1,0,0,0,0,0,0,0,8568,13255.7,27118.13,0.3381769,66.01343,10.32135,101828,209828.4,22.25,38.25
8102,8102,57,5,0,0,0,0,0,0,0,8849,565.1081,1054.317,0.02121562,2.793944,0.339689,5180.224,9664.694,25.25,38.25
8105,8105,27,1,0,0,0,0,0,0,0,8976,3.747244,7.947843,9.52E-05,0.01868277,0.00301591,28.67582,61.27241,26.25,38.25
8201,8201,14,1,0,0,0,0,0,0,0,623,13.83497,28.41947,0.000361056,0.06888616,0.01068,117.6095,243.7423,-9.75,38.75
8204,8204,22,0,0,0,0,0,0,0,0,813,2.248005,10.31871,6.69E-05,0.01121998,0.001638946,17.61215,80.84268,-9.25,38.75
8240,8240,22,0,0,0,0,0,0,0,0,3130,6728.085,14254.25,0.1700749,33.51897,5.210634,53387.04,114193.2,-0.25,38.75
8241,8241,63,2,0,0,0,0,0,0,0,3229,3364.042,7127.125,0.08503746,16.75948,2.605317,26068.17,55778.29,0.25,38.75
8242,8242,105,4,0,0,0,0,0,0,1,3229,3364.042,7127.125,0.08503746,16.75948,2.605317,26068.17,55778.29,0.25,38.75
8243,8243,34,4,0,0,0,0,0,0,0,3327,51.86918,311.0011,0.001295931,0.2589065,0.03769089,452.1371,2713.677,0.75,38.75
8244,8244,37,3,0,0,0,0,0,0,0,3327,51.86918,311.0011,0.001295931,0.2589065,0.03769089,452.1371,2713.677,0.75,38.75
8247,8247,36,2,0,0,0,0,0,0,0,3558,51.86918,311.0011,0.001295931,0.2589065,0.03769089,413.6685,2483.19,1.75,38.75
8274,8274,70,8,0,1,0,1,0,0,1,4566,8.583481,16.29054,0.000215417,0.04278871,0.006546979,74.51423,142.708,8.25,38.75
8275,8275,99,7,0,1,0,1,0,0,1,4674,4.29174,8.145269,0.000107709,0.02139436,0.003273489,34.73832,66.61397,8.75,38.75
8276,8276,89,6,0,0,0,0,0,0,0,4674,4.29174,8.145269,0.000107709,0.02139436,0.003273489,34.73832,66.61397,8.75,38.75
8277,8277,28,2,0,0,0,0,0,0,0,4783,57.56975,122.1045,0.001463213,0.2870276,0.04633411,495.8048,1057.948,9.25,38.75
8304,8304,43,1,0,0,0,0,0,0,0,6641,105.6175,389.9573,0.003461839,0.5252986,0.07206465,879.1184,3245.852,15.75,38.75
8307,8307,85,5,0,1,0,1,0,0,1,6889,22.96847,48.85237,0.000584648,0.1143991,0.01777545,177.6591,382.517,16.75,38.75
8308,8308,21,1,0,0,0,0,0,0,1,6889,22.96847,48.85237,0.000584648,0.1143991,0.01777545,177.6591,382.517,16.75,38.75
8334,8334,28,1,0,0,0,0,0,0,0,8664,211.1486,367.9677,0.005735986,1.05278,0.171347,1597.126,2795.49,23.25,38.75
8338,8338,41,2,0,0,0,1,0,0,0,8745,11.69642,50.06163,0.000267161,0.05844634,0.008167345,90.38669,386.693,24.25,38.75
8341,8341,35,1,0,0,0,0,0,0,0,8855,141.277,263.5792,0.005303906,0.6984861,0.08492224,1284.682,2396.819,25.25,38.75
8441,8441,22,0,0,0,0,0,0,0,0,623,13.83497,28.41947,0.000361056,0.06888616,0.01068,117.6095,243.7423,-9.75,38.75
8442,8442,54,4,0,0,0,0,0,0,0,623,13.83497,28.41947,0.000361056,0.06888616,0.01068,117.6095,243.7423,-9.75,38.75
8481,8481,93,5,0,0,0,0,0,0,0,3229,3364.042,7127.125,0.08503746,16.75948,2.605317,26068.17,55778.29,0.25,38.75
8482,8482,95,4,0,0,0,1,0,0,1,3229,3364.042,7127.125,0.08503746,16.75948,2.605317,26068.17,55778.29,0.25,38.75
8483,8483,24,2,0,0,0,1,0,0,0,3327,51.86918,311.0011,0.001295931,0.2589065,0.03769089,452.1371,2713.677,0.75,38.75
8484,8484,78,6,0,2,0,4,0,0,3,3327,51.86918,311.0011,0.001295931,0.2589065,0.03769089,452.1371,2713.677,0.75,38.75
8513,8513,91,5,0,1,0,1,0,0,1,4566,8.583481,16.29054,0.000215417,0.04278871,0.006546979,74.51423,142.708,8.25,38.75
8514,8514,86,3,0,0,0,0,0,0,0,4566,8.583481,16.29054,0.000215417,0.04278871,0.006546979,74.51423,142.708,8.25,38.75
8515,8515,95,4,0,0,0,0,0,0,0,4674,4.29174,8.145269,0.000107709,0.02139436,0.003273489,34.73832,66.61397,8.75,38.75
8516,8516,91,4,0,0,0,1,0,0,0,4674,4.29174,8.145269,0.000107709,0.02139436,0.003273489,34.73832,66.61397,8.75,38.75
8517,8517,103,6,0,0,0,1,0,0,0,4783,57.56975,122.1045,0.001463213,0.2870276,0.04633411,495.8048,1057.948,9.25,38.75
8518,8518,72,6,0,0,0,0,0,0,1,4783,57.56975,122.1045,0.001463213,0.2870276,0.04633411,495.8048,1057.948,9.25,38.75
8520,8520,14,0,0,0,0,0,0,0,0,4849,115.1395,244.209,0.002926426,0.5740552,0.09266821,1055.074,2249.595,9.75,38.75
8548,8548,98,5,0,1,0,1,0,0,3,6889,22.96847,48.85237,0.000584648,0.1143991,0.01777545,177.6591,382.517,16.75,38.75
8549,8549,40,3,0,0,0,0,0,0,0,6993,11.48423,24.42619,0.000292324,0.05719956,0.008887723,95.81173,205.9992,17.25,38.75
8550,8550,49,5,0,0,0,0,0,0,3,6993,11.48423,24.42619,0.000292324,0.05719956,0.008887723,95.81173,205.9992,17.25,38.75
8563,8563,82,3,0,0,0,0,0,0,0,8357,26.68712,56.76168,0.000679304,0.1329206,0.02065333,200.5967,432.1317,20.75,38.75
8564,8564,10,0,0,0,0,0,0,0,0,8357,26.68712,56.76168,0.000679304,0.1329206,0.02065333,200.5967,432.1317,20.75,38.75
8573,8573,11,2,0,0,0,0,0,0,0,8664,211.1486,367.9677,0.005735986,1.05278,0.171347,1597.126,2795.49,23.25,38.75
8576,8576,36,1,0,0,0,1,0,0,1,22860,218.0403,5272.484,0.004078352,1.098294,0.1223163,1796.765,43448.25,23.75,38.75
8577,8577,57,4,0,0,0,1,0,0,0,8745,11.69642,50.06163,0.000267161,0.05844634,0.008167345,90.38669,386.693,24.25,38.75
8578,8578,32,2,0,0,0,0,0,0,0,8745,11.69642,50.06163,0.000267161,0.05844634,0.008167345,90.38669,386.693,24.25,38.75
8581,8581,91,6,0,1,0,1,0,0,1,8855,141.277,263.5792,0.005303906,0.6984861,0.08492224,1284.682,2396.819,25.25,38.75
8720,8720,72,4,0,0,0,0,0,0,0,3135,26912.34,57017,0.6802997,134.0759,20.84254,209537.7,448318.6,-0.25,39.25
8721,8721,99,5,0,0,0,0,0,0,0,3234,6728.085,14254.25,0.1700749,33.51897,5.210634,57786.79,123457.5,0.25,39.25
8722,8722,77,5,0,0,0,1,0,0,0,3234,6728.085,14254.25,0.1700749,33.51897,5.210634,57786.79,123457.5,0.25,39.25
8723,8723,19,1,0,0,0,0,0,0,1,3331,25.93459,155.5006,0.000647966,0.1294533,0.01884544,238.3583,1430.459,0.75,39.25
8726,8726,24,2,0,0,0,0,0,0,1,3441,51.86918,311.0011,0.001295931,0.2589065,0.03769089,423.6249,2542.85,1.25,39.25
8727,8727,31,2,0,0,0,0,0,0,0,3561,25.93459,155.5006,0.000647966,0.1294533,0.01884544,209.8113,1259.434,1.75,39.25
8730,8730,38,2,0,0,0,0,0,0,0,3656,2352.679283,15113.73812,0.057131795,11.74822249,1.651726009,20356.55114,130531.5698,2.25,39.25
8731,8731,119,7,0,0,0,1,0,0,2,3724,5.502439,11.70331,0.000140061,0.02740601,0.004258372,43.79395,94.24262,2.75,39.25
8732,8732,101,7,0,0,0,1,0,0,0,3724,5.502439,11.70331,0.000140061,0.02740601,0.004258372,43.79395,94.24262,2.75,39.25
8752,8752,73,5,0,1,0,1,0,0,1,4481,137.6789,255.5101,0.003439632,0.6860298,0.1057617,1259.077,2347.51,7.75,39.25
8753,8753,85,4,0,0,0,0,0,0,0,4570,68.83943,127.755,0.001719816,0.3430149,0.05288084,535.9881,1001.015,8.25,39.25
8754,8754,68,1,0,0,0,0,0,0,0,4570,68.83943,127.755,0.001719816,0.3430149,0.05288084,535.9881,1001.015,8.25,39.25
8757,8757,118,7,0,0,0,1,0,0,0,4788,1.192753,5.10508,2.72E-05,0.005960119,0.000832872,9.217265,39.43337,9.25,39.25
8758,8758,121,9,0,1,0,2,0,0,2,4788,1.192753,5.10508,2.72E-05,0.005960119,0.000832872,9.217265,39.43337,9.25,39.25
8759,8759,111,4,0,0,0,1,0,0,0,4854,0.5963764,2.55254,1.36E-05,0.002980059,0.000416436,4.697321,20.09629,9.75,39.25
8785,8785,59,3,0,0,0,0,0,0,0,6779,353.8165,1354.62,0.01156602,1.760931,0.2476247,2899.111,11099.52,16.25,39.25
8789,8789,59,4,0,1,0,1,0,0,2,6997,30.31162,83.85791,0.000741213,0.1513508,0.02382293,234.5287,648.875,17.25,39.25
8790,8790,59,4,0,0,0,0,0,0,2,6997,30.31162,83.85791,0.000741213,0.1513508,0.02382293,234.5287,648.875,17.25,39.25
8801,8801,11,0,0,0,0,0,0,0,0,8224,810.5654961,1398.377362,0.347020674,3.96973509,6.559778002,6312.098192,10860.90361,20.25,39.25
8813,8813,59,2,0,0,0,0,0,0,0,8666,3856.151,7921.214,0.1006354,19.20029,2.976782,29299.45,60826.64,23.25,39.25
8814,8814,63,3,0,0,0,0,0,0,0,8666,3856.151,7921.214,0.1006354,19.20029,2.976782,29299.45,60826.64,23.25,39.25
8815,8815,24,1,0,0,0,0,0,0,0,8705,1928.076,3960.607,0.05031772,9.600146,1.488391,14929.16,30984.65,23.75,39.25
8817,8817,40,2,0,0,0,1,0,0,0,8747,3652.975,21902.78,0.09126817,18.23393,2.654445,28039,168325.2,24.25,39.25
8818,8818,45,2,0,0,0,0,0,0,0,8747,3652.975,21902.78,0.09126817,18.23393,2.654445,28039,168325.2,24.25,39.25
8819,8819,28,0,0,0,0,0,0,0,1,8810,7305.95,43805.56,0.1825363,36.46786,5.308889,59386.7,356477.5,24.75,39.25
8820,8820,29,3,0,1,0,1,0,0,1,8810,7305.95,43805.56,0.1825363,36.46786,5.308889,59386.7,356477.5,24.75,39.25
8822,8822,54,4,0,1,0,2,0,0,1,8864,1282.019,2433.137,0.03217445,6.390875,0.9778495,11028.16,21124.43,25.25,39.25
8824,8824,56,0,0,0,0,0,0,0,0,8932,5128.077,9732.547,0.1286978,25.5635,3.911398,41114.25,78853.63,25.75,39.25
8827,8827,58,4,0,0,0,0,0,0,0,9078,33351.77,70936.95,0.848948,166.1153,25.81115,251891.4,542584.7,26.75,39.25
8920,8920,12,0,0,0,0,0,0,0,0,508,3103.681,10657.19,0.1025537,15.45999,2.201823,31865.73,109418.2,-10.25,39.25
8921,8921,56,5,0,0,0,0,0,0,0,636,6207.362,21314.39,0.2051074,30.91998,4.403647,54452.53,186975.1,-9.75,39.25
8960,8960,113,6,0,0,0,0,0,0,0,3135,26912.34,57017,0.6802997,134.0759,20.84254,209537.7,448318.6,-0.25,39.25
8961,8961,92,5,0,1,0,4,0,0,2,3234,6728.085,14254.25,0.1700749,33.51897,5.210634,57786.79,123457.5,0.25,39.25
8962,8962,20,1,0,0,0,0,0,0,0,3234,6728.085,14254.25,0.1700749,33.51897,5.210634,57786.79,123457.5,0.25,39.25
8966,8966,20,2,0,0,0,1,0,0,0,3441,51.86918,311.0011,0.001295931,0.2589065,0.03769089,423.6249,2542.85,1.25,39.25
8970,8970,99,5,0,0,0,0,0,0,0,3656,2352.679283,15113.73812,0.057131795,11.74822249,1.651726009,20356.55114,130531.5698,2.25,39.25
8971,8971,86,4,0,0,0,1,0,0,0,3724,5.502439,11.70331,0.000140061,0.02740601,0.004258372,43.79395,94.24262,2.75,39.25
8974,8974,102,5,0,0,0,1,0,0,0,3789,22.00975,46.81325,0.000560244,0.109624,0.01703349,173.5185,373.47,3.25,39.25
8992,8992,60,4,0,0,0,0,0,0,0,4481,137.6789,255.5101,0.003439632,0.6860298,0.1057617,1259.077,2347.51,7.75,39.25
8993,8993,82,7,0,0,0,0,0,0,0,4570,68.83943,127.755,0.001719816,0.3430149,0.05288084,535.9881,1001.015,8.25,39.25
8994,8994,101,5,0,0,0,0,0,0,0,4570,68.83943,127.755,0.001719816,0.3430149,0.05288084,535.9881,1001.015,8.25,39.25
8999,8999,89,5,0,0,0,1,0,0,0,4854,0.5963764,2.55254,1.36E-05,0.002980059,0.000416436,4.697321,20.09629,9.75,39.25
9000,9000,28,0,0,0,0,0,0,0,0,4854,0.5963764,2.55254,1.36E-05,0.002980059,0.000416436,4.697321,20.09629,9.75,39.25
9023,9023,63,7,0,0,0,0,0,0,2,6650,707.6331,2709.239,0.02313204,3.521863,0.4952494,6193.351,23711.82,15.75,39.25
9025,9025,56,3,0,0,0,0,0,0,0,6779,353.8165,1354.62,0.01156602,1.760931,0.2476247,2899.111,11099.52,16.25,39.25
9029,9029,60,1,0,0,0,0,0,0,0,6997,30.31162,83.85791,0.000741213,0.1513508,0.02382293,234.5287,648.875,17.25,39.25
9054,9054,48,2,0,0,0,1,0,0,0,8666,3856.151,7921.214,0.1006354,19.20029,2.976782,29299.45,60826.64,23.25,39.25
9060,9060,28,2,0,0,0,0,0,0,0,8810,7305.95,43805.56,0.1825363,36.46786,5.308889,59386.7,356477.5,24.75,39.25
9061,9061,12,1,0,0,0,0,0,0,0,8864,1282.019,2433.137,0.03217445,6.390875,0.9778495,11028.16,21124.43,25.25,39.25
9065,9065,47,2,0,0,0,0,0,0,0,8988,8337.943,17734.24,0.212237,41.52881,6.452787,62972.85,135646.2,26.25,39.25
9066,9066,44,3,0,0,0,0,0,0,0,8988,8337.943,17734.24,0.212237,41.52881,6.452787,62972.85,135646.2,26.25,39.25
9163,9163,59,4,0,0,1,0,0,0,0,843,6207.362,21314.39,0.2051074,30.91998,4.403647,51413.85,176541.1,-9.25,39.75
9164,9164,21,1,0,0,0,0,0,0,0,843,6207.362,21314.39,0.2051074,30.91998,4.403647,51413.85,176541.1,-9.25,39.75
9200,9200,97,3,0,0,0,0,0,0,0,3140,6728.085,14254.25,0.1700749,33.51897,5.210634,52633.55,112604.9,-0.25,39.75
9209,9209,118,9,0,1,0,3,0,0,3,3657,585.1670251,3759.145091,0.014210031,2.92205977,0.41082332,4764.045377,30541.50707,2.25,39.75
9210,9210,105,4,0,0,0,0,0,0,0,3657,585.1670251,3759.145091,0.014210031,2.92205977,0.41082332,4764.045377,30541.50707,2.25,39.75
9214,9214,15,0,0,0,0,0,0,0,0,3793,5.502439,11.70331,0.000140061,0.02740601,0.004258372,42.15675,90.7835,3.25,39.75
9215,9215,112,6,0,0,0,1,0,0,1,3879,2.751219,5.851656,7.00E-05,0.01370301,0.002129186,22.00114,47.34128,3.75,39.75
9232,9232,29,1,0,0,0,0,0,0,0,4484,550.7154,1022.04,0.01375853,2.744119,0.4230467,5226.589,9740.736,7.75,39.75
9233,9233,94,11,0,1,0,1,0,0,2,4575,137.6789,255.5101,0.003439632,0.6860298,0.1057617,1103.148,2059.655,8.25,39.75
9234,9234,92,4,0,0,0,0,0,0,0,4575,137.6789,255.5101,0.003439632,0.6860298,0.1057617,1103.148,2059.655,8.25,39.75
9262,9262,58,4,0,1,0,1,0,0,3,6488,439.5297,1945.623,0.01371878,2.190003,0.3131945,3955.883,17511.12,15.25,39.75
9267,9267,59,2,0,0,0,0,0,0,3,6894,74.6419,479.5037,0.001812583,0.372728,0.05240321,576.5289,3695.34,16.75,39.75
9272,9272,52,3,0,0,0,0,0,0,1,7107,61.21913,116.1874,0.001536398,0.3051778,0.04669438,531.4506,1017.822,17.75,39.75
9273,9273,14,0,0,0,0,0,0,0,0,7210,17448.98374,29576.3077,0.737843421,86.66457463,12.47232269,142867.3556,242746.8952,18.25,39.75
9274,9274,73,5,0,1,0,1,0,0,2,7210,17448.98374,29576.3077,0.737843421,86.66457463,12.47232269,142867.3556,242746.8952,18.25,39.75
9275,9275,53,3,0,0,0,0,0,0,0,7440,44768.8862,73963.886,2.682331442,222.1789333,37.48832684,390810.326,647194.1132,18.75,39.75
9280,9280,28,1,0,0,0,0,0,0,0,7992,40316.60823,89216.6298,12.6179628,199.2509932,432.8543539,313501.2742,693045.7633,19.75,39.75
9281,9281,29,2,0,0,0,0,0,0,0,8259,9343.852895,22876.89486,2.091740011,46.15647946,40.17274103,74614.02886,183083.4086,20.25,39.75
9293,9293,45,2,0,0,0,0,0,0,0,8671,15424.61,31684.86,0.4025418,76.80117,11.90713,122860.2,254880.5,23.25,39.75
9300,9300,60,1,0,0,0,0,0,0,0,8812,75.41936,159.7849,0.001906477,0.3757353,0.0584093,624.3215,1334.566,24.75,39.75
9301,9301,58,5,0,0,0,0,0,0,0,8869,3202.096,15804.41,0.09375459,15.98255,2.295763,25324.16,124991.1,25.25,39.75
9403,9403,51,5,0,0,1,0,0,0,0,843,6207.362,21314.39,0.2051074,30.91998,4.403647,51413.85,176541.1,-9.25,39.75
9404,9404,46,2,0,0,0,0,0,0,0,843,6207.362,21314.39,0.2051074,30.91998,4.403647,51413.85,176541.1,-9.25,39.75
9441,9441,68,3,0,0,0,0,0,0,0,3239,3364.042,7127.125,0.08503746,16.75948,2.605317,28368.94,60625.21,0.25,39.75
9442,9442,75,3,0,0,0,0,0,0,0,3239,3364.042,7127.125,0.08503746,16.75948,2.605317,28368.94,60625.21,0.25,39.75
9443,9443,84,4,0,1,0,1,0,0,1,3335,21.06388,135.3155,0.000511509,0.1051835,0.01478814,204.5744,1312.381,0.75,39.75
9444,9444,77,2,0,0,0,0,0,0,0,3335,21.06388,135.3155,0.000511509,0.1051835,0.01478814,204.5744,1312.381,0.75,39.75
9453,9453,27,1,0,0,0,0,0,0,0,3793,5.502439,11.70331,0.000140061,0.02740601,0.004258372,42.15675,90.7835,3.25,39.75
9454,9454,91,5,0,0,0,0,0,0,0,3793,5.502439,11.70331,0.000140061,0.02740601,0.004258372,42.15675,90.7835,3.25,39.75
9456,9456,120,13,1,1,1,2,1,1,1,3879,2.751219,5.851656,7.00E-05,0.01370301,0.002129186,22.00114,47.34128,3.75,39.75
9458,9458,67,2,0,0,0,0,0,0,0,3983,424.8945,838.7978,0.01103256,2.118391,0.3420461,3392.315,6727.271,4.25,39.75
9459,9459,56,1,0,0,0,0,0,0,0,4082,106.2236,209.6995,0.00275814,0.5295977,0.08551152,935.5488,1853.93,4.75,39.75
9473,9473,89,3,0,0,0,0,0,0,0,4575,137.6789,255.5101,0.003439632,0.6860298,0.1057617,1103.148,2059.655,8.25,39.75
9474,9474,90,3,0,0,0,0,0,0,0,4575,137.6789,255.5101,0.003439632,0.6860298,0.1057617,1103.148,2059.655,8.25,39.75
9480,9480,71,5,0,0,0,0,0,0,0,4858,44.37773,82.35802,0.001108689,0.2211265,0.03408994,343.8766,642.2573,9.75,39.75
9500,9500,50,2,0,0,0,0,0,0,2,6327,76.64124,364.7948,0.002264172,0.3825272,0.05544266,747.3447,3557.19,14.75,39.75
9503,9503,38,2,0,0,0,0,0,0,1,6656,879.0595,3891.246,0.02743756,4.380006,0.626389,7155.035,31672.49,15.75,39.75
9504,9504,29,1,0,0,0,0,0,0,0,6656,879.0595,3891.246,0.02743756,4.380006,0.626389,7155.035,31672.49,15.75,39.75
9508,9508,62,6,0,1,0,1,0,0,4,6894,74.6419,479.5037,0.001812583,0.372728,0.05240321,576.5289,3695.34,16.75,39.75
9514,9514,14,0,0,0,0,0,0,0,0,7210,17448.98374,29576.3077,0.737843421,86.66457463,12.47232269,142867.3556,242746.8952,18.25,39.75
9516,9516,36,3,0,0,0,0,0,0,0,7440,44768.8862,73963.886,2.682331442,222.1789333,37.48832684,390810.326,647194.1132,18.75,39.75
9531,9531,17,1,0,0,0,0,0,0,0,8627,3856.151,7921.214,0.1006354,19.20029,2.976782,30570.82,63425.44,22.75,39.75
9532,9532,28,0,0,0,0,0,0,0,0,8627,3856.151,7921.214,0.1006354,19.20029,2.976782,30570.82,63425.44,22.75,39.75
9533,9533,68,2,0,1,1,2,0,0,1,8671,15424.61,31684.86,0.4025418,76.80117,11.90713,122860.2,254880.5,23.25,39.75
9534,9534,45,3,0,1,0,2,0,0,1,8671,15424.61,31684.86,0.4025418,76.80117,11.90713,122860.2,254880.5,23.25,39.75
9535,9535,53,5,0,1,0,2,0,0,1,8708,3856.151,7921.214,0.1006354,19.20029,2.976782,31443.93,65208.86,23.75,39.75
9536,9536,21,4,0,1,0,2,0,0,1,8708,3856.151,7921.214,0.1006354,19.20029,2.976782,31443.93,65208.86,23.75,39.75
9537,9537,2,0,0,0,0,0,0,0,0,8750,150.8387,319.5698,0.003812955,0.7514706,0.1168186,1213.984,2596.131,24.25,39.75
9540,9540,49,3,0,0,0,0,0,0,0,8812,75.41936,159.7849,0.001906477,0.3757353,0.0584093,624.3215,1334.566,24.75,39.75
9541,9541,75,4,0,0,0,0,0,0,0,8869,3202.096,15804.41,0.09375459,15.98255,2.295763,25324.16,124991.1,25.25,39.75
9642,9642,35,3,0,0,0,0,0,0,0,662,6207.362,21314.39,0.2051074,30.91998,4.403647,64538.79,221608.6,-9.75,40.25
9644,9644,42,2,0,0,0,0,0,0,0,857,3103.681,10657.19,0.1025537,15.45999,2.201823,27698.71,95109.81,-9.25,40.25
9645,9645,13,0,0,0,0,0,0,0,0,1062,57.9791,132.6734,0.001981761,0.2872921,0.03707539,487.3496,1115.2,-8.75,40.25
9682,9682,58,4,0,0,0,0,0,0,0,3243,535.0346,1689.502,0.01248102,2.6729,0.4230548,4164.532,13248.06,0.25,40.25
9683,9683,62,3,0,0,0,0,0,0,0,3337,329.538,1107.577,0.00832851,1.644417,0.2544646,2798.005,9412.436,0.75,40.25
9684,9684,85,2,0,0,0,0,0,0,0,3337,329.538,1107.577,0.00832851,1.644417,0.2544646,2798.005,9412.436,0.75,40.25
